question_by_qid,q_str,q_str_open_ended,x_name,x_value,y_name,y_value,answer,comparison,max_comparisons,prop_id,suffix,uuid,topic
7d68f8ec2f859bdfeaf5d836e11a7a9cc58766a05a954313eff7d72ab539b41b,"about US structures:

Is Lovewell Reservoir, KS located east of Rockport Reservoir, UT?","Which place is located more to the east: Lovewell Reservoir, KS or Rockport Reservoir, UT?","Lovewell Reservoir, KS",-98.0642,"Rockport Reservoir, UT",-111.404,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
7f884e06bdcf76534f2079c3a6e792dabbd8f5200453d0b10d827a863a9700a4,"about US structures:

Is Kanopolis Lake, KS located east of John Martin Reservoir, CO?","Which place is located more to the east: Kanopolis Lake, KS or John Martin Reservoir, CO?","Kanopolis Lake, KS",-97.9981,"John Martin Reservoir, CO",-103.028,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
80c0070d75b9b02e7a0e0d942572aed13e0562cbacc1148f2074636db37a1e29,"about US structures:

Is Horseshoe Lake, Arizona, AZ located east of Saint Sophia Cathedral, Los Angeles, CA?","Which place is located more to the east: Horseshoe Lake, Arizona, AZ or Saint Sophia Cathedral, Los Angeles, CA?","Horseshoe Lake, Arizona, AZ",-111.721,"Saint Sophia Cathedral, Los Angeles, CA",-118.3,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
8588b3ff81fe544d0d66c2f20fa122ae0778515984e14d342c8f95be0c6458a7,"about US structures:

Is Lake Surprise (New Jersey), NJ located east of Benton County Wind Farm, IN?","Which place is located more to the east: Lake Surprise (New Jersey), NJ or Benton County Wind Farm, IN?","Lake Surprise (New Jersey), NJ",-74.3792,"Benton County Wind Farm, IN",-87.4088,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
864355b252cf6cc865f412f0b1cd879a823a4e8f1951412f8a86981977403657,"about US structures:

Is Arnold Engineering Development Complex, TN located east of Tulsa Performing Arts Center, OK?","Which place is located more to the east: Arnold Engineering Development Complex, TN or Tulsa Performing Arts Center, OK?","Arnold Engineering Development Complex, TN",-86.05,"Tulsa Performing Arts Center, OK",-95.9894,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
87810152495a423e6704f9241ba38b0172700025439eeedbb4e9489ac5009f27,"about US structures:

Is Proctor's Theatre (Schenectady, New York), NY located east of Allegheny Reservoir, PA?","Which place is located more to the east: Proctor's Theatre (Schenectady, New York), NY or Allegheny Reservoir, PA?","Proctor's Theatre (Schenectady, New York), NY",-73.9419,"Allegheny Reservoir, PA",-79.0039,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
8b585606c6732628a0cb1b4e09135bfeac328269f0f232685f8e157adfbf673a,"about US structures:

Is Pathfinder Reservoir, WY located east of C. J. Strike Dam, ID?","Which place is located more to the east: Pathfinder Reservoir, WY or C. J. Strike Dam, ID?","Pathfinder Reservoir, WY",-106.854,"C. J. Strike Dam, ID",-115.975,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
8e407f062b230bc7ae991e65c56bcf58fbf009118e76fc2873e0244ab759d096,"about US structures:

Is Fairfax Community Church, VA located east of Cathedral Basilica of Saint Louis (St. Louis), MO?","Which place is located more to the east: Fairfax Community Church, VA or Cathedral Basilica of Saint Louis (St. Louis), MO?","Fairfax Community Church, VA",-77.3391,"Cathedral Basilica of Saint Louis (St. Louis), MO",-90.2547,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
900058669b0f0e373674aeb96c6af8dd6d6a4b20b3e5e8709f9cfe892acf56c6,"about US structures:

Is Ashokan Reservoir, NY located east of Presidential Towers, IL?","Which place is located more to the east: Ashokan Reservoir, NY or Presidential Towers, IL?","Ashokan Reservoir, NY",-74.2167,"Presidential Towers, IL",-87.6427,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
92373b5ab094f0e1fbedb9c76f364ad3801e831c06f7aae33be77308620c7d17,"about US structures:

Is Mountaineer Wind Energy Center, WV located east of Gibson Generating Station, IL?","Which place is located more to the east: Mountaineer Wind Energy Center, WV or Gibson Generating Station, IL?","Mountaineer Wind Energy Center, WV",-79.5356,"Gibson Generating Station, IL",-87.7672,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
9266c800fe202366c06eb2a3e416f7db3c8d127e9228a92433727c40953de3fd,"about US structures:

Is Barrow Street Theatre, NY located east of Rosary Cathedral (Toledo, Ohio), OH?","Which place is located more to the east: Barrow Street Theatre, NY or Rosary Cathedral (Toledo, Ohio), OH?","Barrow Street Theatre, NY",-74.0032,"Rosary Cathedral (Toledo, Ohio), OH",-83.5561,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
9268b69452076f1b40fe9e12552223574ae845be2a6eb2016d287f63d527dda5,"about US structures:

Is Black Canyon Lake (Arizona), AZ located east of Friends Church (Yorba Linda), CA?","Which place is located more to the east: Black Canyon Lake (Arizona), AZ or Friends Church (Yorba Linda), CA?","Black Canyon Lake (Arizona), AZ",-110.7,"Friends Church (Yorba Linda), CA",-117.815,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
9334a037c25a3ae4b0efefcddb37b14cbd4fc34e67904859fda4ac06e2b893c9,"about US structures:

Is Theatre Building Chicago, IL located east of Lewis and Clark Lake, NE?","Which place is located more to the east: Theatre Building Chicago, IL or Lewis and Clark Lake, NE?","Theatre Building Chicago, IL",-87.66,"Lewis and Clark Lake, NE",-97.4917,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
97508ba0b4bfca92b65922196e9e5ed3b6912729d00b69f8ec8dc4449fee6d8b,"about US structures:

Is Bunch-of-Grapes, MA located east of Rose Valley Lake (Pennsylvania), PA?","Which place is located more to the east: Bunch-of-Grapes, MA or Rose Valley Lake (Pennsylvania), PA?","Bunch-of-Grapes, MA",-71.0559,"Rose Valley Lake (Pennsylvania), PA",-76.9919,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
9a05a85d2bdf4494891c8467ed779126fbf3425b05f7feecd3d714623581cd1c,"about US structures:

Is Beacon Reservoir (Dutchess County, New York), NY located east of Skokie Lagoons, IL?","Which place is located more to the east: Beacon Reservoir (Dutchess County, New York), NY or Skokie Lagoons, IL?","Beacon Reservoir (Dutchess County, New York), NY",-73.9414,"Skokie Lagoons, IL",-87.7592,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
9bf7776f6bfc43423462dbb03f64e452b2721847498ee9a34626946fe5fccd29,"about US structures:

Is Independent Presbyterian Church (Birmingham, Alabama), AL located east of Blackstone Hotel (Fort Worth, Texas), TX?","Which place is located more to the east: Independent Presbyterian Church (Birmingham, Alabama), AL or Blackstone Hotel (Fort Worth, Texas), TX?","Independent Presbyterian Church (Birmingham, Alabama), AL",-86.7798,"Blackstone Hotel (Fort Worth, Texas), TX",-97.33,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
9fa6bdc2315fe4fe9bd2e7d616f4ccdf4328b709ec75407a5471181b303035a4,"about US structures:

Is Cherokee Lake, TN located east of Oologah Lake, OK?","Which place is located more to the east: Cherokee Lake, TN or Oologah Lake, OK?","Cherokee Lake, TN",-83.435,"Oologah Lake, OK",-95.6,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
a8ac367e5049813f172137eb130bf7b0c1c5d78d0792a8b07ab60d32c47ddec5,"about US structures:

Is Basilica of Regina Pacis, NY located east of Cathedral of St. Raymond Nonnatus (Joliet, Illinois), IL?","Which place is located more to the east: Basilica of Regina Pacis, NY or Cathedral of St. Raymond Nonnatus (Joliet, Illinois), IL?","Basilica of Regina Pacis, NY",-74.0036,"Cathedral of St. Raymond Nonnatus (Joliet, Illinois), IL",-88.101,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
a91e0f1dd19508d554acd4266470f713b150eb3aeb87492f19c9114f3bd5d098,"about US structures:

Is Cathedral of the Most Sacred Heart of Jesus (Knoxville, Tennessee), TN located east of Lake Wappapello, MO?","Which place is located more to the east: Cathedral of the Most Sacred Heart of Jesus (Knoxville, Tennessee), TN or Lake Wappapello, MO?","Cathedral of the Most Sacred Heart of Jesus (Knoxville, Tennessee), TN",-84.0006,"Lake Wappapello, MO",-90.323,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
a9e21a2d524845b00067fd3507cf7225a4b0b20386727c89aceab9020ff0f511,"about US structures:

Is 1 Pace Plaza, NY located east of Atwood Lake, OH?","Which place is located more to the east: 1 Pace Plaza, NY or Atwood Lake, OH?","1 Pace Plaza, NY",-74.0051,"Atwood Lake, OH",-81.2847,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
aee8b940567bdeb7adca827fe25016932f9a1c83a7301b4484d509ade7893fc6,"about US structures:

Is Navajo Generating Station, AZ located east of New Exchequer Dam, CA?","Which place is located more to the east: Navajo Generating Station, AZ or New Exchequer Dam, CA?","Navajo Generating Station, AZ",-111.39,"New Exchequer Dam, CA",-120.269,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
b0153ac4c511ffc41619b94481eb58ff2a1357d7e1becf83d4026a4797967034,"about US structures:

Is King Mountain Wind Farm, TX located east of Basilica of San Albino, NM?","Which place is located more to the east: King Mountain Wind Farm, TX or Basilica of San Albino, NM?","King Mountain Wind Farm, TX",-102.238,"Basilica of San Albino, NM",-106.796,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
b33cd1fa3a5d07c712fa5627cc87c79b91078bea9d1564cafbf6350cdd3092ac,"about US structures:

Is Sun-Ray Cinema, FL located east of Saint Anthony Cathedral Basilica, TX?","Which place is located more to the east: Sun-Ray Cinema, FL or Saint Anthony Cathedral Basilica, TX?","Sun-Ray Cinema, FL",-81.6806,"Saint Anthony Cathedral Basilica, TX",-94.1009,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
b5b3d751367bc361d055d30fb001943d18260cf4b6ff2b1cef1e22081ffbf6fa,"about US structures:

Is National Weather Center, OK located east of FirstBank Southwest Tower, TX?","Which place is located more to the east: National Weather Center, OK or FirstBank Southwest Tower, TX?","National Weather Center, OK",-97.4403,"FirstBank Southwest Tower, TX",-101.839,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
b79fffd93e93d8a016905e945ab8b06de6147f15efa906782cdf0cc50781afee,"about US structures:

Is Sterling Memorial Library, CT located east of Mississinewa Lake Dam, IN?","Which place is located more to the east: Sterling Memorial Library, CT or Mississinewa Lake Dam, IN?","Sterling Memorial Library, CT",-72.9291,"Mississinewa Lake Dam, IN",-85.9545,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
b86fbea89213e33abd81c8205ca3b0f829c35977ee4c3ff79814b575e537757b,"about US structures:

Is Lemp Mansion, MO located east of Marion Reservoir, KS?","Which place is located more to the east: Lemp Mansion, MO or Marion Reservoir, KS?","Lemp Mansion, MO",-90.216,"Marion Reservoir, KS",-97.085,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
b8f0ea590423bdcad9030c52417553eb195e39b64dd0869a467b84d61bbc50ee,"about US structures:

Is Church of St. Joseph (Bronxville, New York), NY located east of James R. Thompson Center, IL?","Which place is located more to the east: Church of St. Joseph (Bronxville, New York), NY or James R. Thompson Center, IL?","Church of St. Joseph (Bronxville, New York), NY",-73.8344,"James R. Thompson Center, IL",-87.6317,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
ba821fdb85183e49c5cc1950332a456f4902213539be08f71ae5a0f7518f0b3e,"about US structures:

Is North Shore Music Theatre, MA located east of Phantasy Theater, OH?","Which place is located more to the east: North Shore Music Theatre, MA or Phantasy Theater, OH?","North Shore Music Theatre, MA",-70.8697,"Phantasy Theater, OH",-81.7706,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
bca242e8af1a3d9b5717f17a67717023df63abc67d9e5f9e59c7181cadd45fdb,"about US structures:

Is St. Nicholas Greek Orthodox Church, NY located east of Piqua Nuclear Generating Station, OH?","Which place is located more to the east: St. Nicholas Greek Orthodox Church, NY or Piqua Nuclear Generating Station, OH?","St. Nicholas Greek Orthodox Church, NY",-74.0139,"Piqua Nuclear Generating Station, OH",-84.2348,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
bea2db448d1fc55908d9686e34251775d9a008dc24404fc5db10bcfe5d8b1bc7,"about US structures:

Is Badin Lake, NC located east of Chickamauga Lake, TN?","Which place is located more to the east: Badin Lake, NC or Chickamauga Lake, TN?","Badin Lake, NC",-80.0928,"Chickamauga Lake, TN",-85.2294,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
c147472027156ce0d960c1b3a1c474f7e08c563c72a66fcc20af2c4598419ead,"about US structures:

Is St. Raphael's Cathedral (Dubuque, Iowa), IA located east of Lake Francis Case, SD?","Which place is located more to the east: St. Raphael's Cathedral (Dubuque, Iowa), IA or Lake Francis Case, SD?","St. Raphael's Cathedral (Dubuque, Iowa), IA",-90.6674,"Lake Francis Case, SD",-98.5619,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
c1e69395052f4767eed0647404386ea214373a9ec7a12e7820b5a04440fc75c6,"about US structures:

Is Cathedral of Saint Andrew (Grand Rapids, Michigan), MI located east of Big Bend Dam, SD?","Which place is located more to the east: Cathedral of Saint Andrew (Grand Rapids, Michigan), MI or Big Bend Dam, SD?","Cathedral of Saint Andrew (Grand Rapids, Michigan), MI",-85.6671,"Big Bend Dam, SD",-99.4486,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
c64c957ac8723e02f8eadc02284abfe861f8a49b44b6b2cdcfab3f58c13e3273,"about US structures:

Is Point Beach Nuclear Plant, WI located east of Our Lady of Lourdes Catholic Church (Minneapolis, Minnesota), MN?","Which place is located more to the east: Point Beach Nuclear Plant, WI or Our Lady of Lourdes Catholic Church (Minneapolis, Minnesota), MN?","Point Beach Nuclear Plant, WI",-87.5367,"Our Lady of Lourdes Catholic Church (Minneapolis, Minnesota), MN",-93.2575,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
c80b1280c3290cbfedd6b9ba7384cda9ef3cefba3b8fe00dfc7a2d55a1555a2d,"about US structures:

Is Brewster-Douglass Housing Projects, MI located east of Basilica of St. John (Des Moines, Iowa), IA?","Which place is located more to the east: Brewster-Douglass Housing Projects, MI or Basilica of St. John (Des Moines, Iowa), IA?","Brewster-Douglass Housing Projects, MI",-83.05,"Basilica of St. John (Des Moines, Iowa), IA",-93.6433,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
c86c016c4b24591f5add402ed67b2de4152771c0d25a4db008d80ec944c4f5f2,"about US structures:

Is Wellmont Theater, NJ located east of LaDue Reservoir, OH?","Which place is located more to the east: Wellmont Theater, NJ or LaDue Reservoir, OH?","Wellmont Theater, NJ",-74.2166,"LaDue Reservoir, OH",-81.1972,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
c87033eeaa1c520ad35f8e091c16612311c2d1b60256b20fee2a53c6f5202179,"about US structures:

Is Bull Shoals Dam, AR located east of Plaza Hotel (Las Vegas, New Mexico), NM?","Which place is located more to the east: Bull Shoals Dam, AR or Plaza Hotel (Las Vegas, New Mexico), NM?","Bull Shoals Dam, AR",-92.5747,"Plaza Hotel (Las Vegas, New Mexico), NM",-105.228,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
cab2233cab26a4bdc4147003e48c39cca0e725e8d2f2bd962f0b8c5423d6de29,"about US structures:

Is Panguitch Lake, UT located east of San Andreas Lake, CA?","Which place is located more to the east: Panguitch Lake, UT or San Andreas Lake, CA?","Panguitch Lake, UT",-112.643,"San Andreas Lake, CA",-122.424,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
cad32308cc52a1e45823d4f15c5ee55094a44388a80b318d6cfff0ba3942b91d,"about US structures:

Is Cathedral Basilica of St. James (Brooklyn), NY located east of Tappan Lake, OH?","Which place is located more to the east: Cathedral Basilica of St. James (Brooklyn), NY or Tappan Lake, OH?","Cathedral Basilica of St. James (Brooklyn), NY",-73.9867,"Tappan Lake, OH",-81.2261,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
d21a7af4487c01cf72f8de1f450be04957d2a7065417b38e9c6cab0ea8712c7a,"about US structures:

Is 257 Central Park West, NY located east of Olympia Centre, IL?","Which place is located more to the east: 257 Central Park West, NY or Olympia Centre, IL?","257 Central Park West, NY",-73.9697,"Olympia Centre, IL",-87.6233,YES,gt,1,wm-us-structure-long,non-ambiguous-hard-3,77295348,wm us structure long
